-0.07095867,-0.04430186,-0.04148498,-0.18099848,0.03172290,-0.09000295,-0.26252408,-0.00273748,0.10992980,0.02756425,0.05836738,0.10663710,0.03612492,0.08618114,-0.02933035,-0.09821455,-0.02852968,-0.00480560,0.06672778,-0.01929220,-0.02413358,-0.05382184,0.00433651,0.10013797,-0.10134802,-0.01865812,0.02273721,-0.01729852,-0.11834556,0.04426860,0.01593311,0.05633815
0.07299144,-0.35683693,0.09326895,0.01328527,0.05191933,-0.10209798,0.04330464,0.02703489,0.17441786,-0.17965521,-0.03540982,-0.12075552,-0.12376797,-0.03921108,-0.17833792,-0.04957050,-0.06276630,-0.01079796,0.02666394,0.00414012,-0.05927986,0.08009552,0.06495587,0.03699454,-0.06150324,-0.05812950,0.00808525,0.08471334,0.02850135,0.05117485,0.10642678,-0.02483700
-0.22050607,0.32796312,0.02381066,-0.14298219,0.13561615,0.00583432,0.30038467,0.15507314,0.10814688,0.03903438,0.15574690,-0.11415941,0.01518374,-0.12467116,0.12319402,-0.03975468,0.12537812,-0.01200998,0.10081386,-0.03122916,-0.04120432,0.10851668,-0.10748329,0.03994600,0.12647327,-0.02646684,-0.03233821,-0.11578770,-0.01709595,-0.03369673,0.04748149,0.06205749
-0.20870689,0.12476111,0.09103424,0.15270167,0.10994297,-0.18239111,0.15297938,-0.04449653,0.01951600,0.00789251,0.11153874,-0.09580942,-0.09246533,-0.04213180,-0.02698827,0.01672839,0.05739179,0.09699760,-0.07568974,0.05463044,-0.02835711,-0.01134140,0.05555857,-0.02829132,0.00679715,-0.01530601,0.01228944,0.05291811,0.00885663,-0.05832918,-0.02555228,0.04687439
-0.06857137,-0.09699809,0.14986599,0.40728974,0.01685602,0.05889828,0.00965030,0.26195079,-0.08604020,0.07270667,0.27314265,0.18189943,0.08661535,0.22100438,-0.05625836,-0.05949096,-0.00816475,0.02034459,0.07734783,0.14601516,-0.00053376,0.07271648,-0.14387226,0.01798478,0.05601036,0.01029020,0.07861798,0.09615253,-0.02132075,0.04401431,-0.07774466,0.15990630
0.23159198,-0.35385558,-0.13077961,-0.19608480,-0.03986613,-0.29674363,0.11937628,-0.02955436,0.10126129,-0.06898747,0.01266455,0.20336612,-0.00073257,0.06376423,-0.02018115,0.01033394,-0.02532698,0.02318396,0.03370578,0.04574857,0.06717401,0.04561520,-0.01920041,0.03412501,-0.01660132,0.07947691,0.01886394,0.03573016,-0.01197733,-0.07316093,0.12682625,-0.10968515
0.11407603,-0.27821832,0.07117053,0.12170873,-0.03262073,-0.14967230,0.14034473,0.21379416,-0.02223080,-0.01906588,0.10030298,-0.11367906,0.08066027,0.09329004,0.12804431,-0.03790435,-0.01699139,0.08180955,-0.12156056,0.01635373,-0.04213392,-0.09227159,0.09568037,0.02637336,-0.05306258,-0.07962602,0.04041128,0.01818079,-0.02099245,-0.04741756,0.07427152,0.05951370
0.57957430,-0.15048929,0.21682197,-0.08165569,0.10731757,-0.02237279,0.06911231,0.00948127,-0.06421647,-0.00869529,-0.07723808,-0.19181158,-0.05308989,-0.05131953,0.14570672,0.04975456,0.08492512,-0.06845925,-0.03097879,0.10803738,-0.04329638,0.10052757,-0.03749442,-0.01286032,-0.16189741,0.01609045,0.06069617,0.10451262,-0.01113048,-0.06879637,-0.02278866,0.02808182
-0.22922077,0.04945641,-0.07298186,-0.02736215,-0.15978083,0.03852113,0.05135573,0.13113757,-0.07682038,-0.06265397,-0.01656546,-0.02863522,0.07857416,-0.00390748,0.05321734,0.09079746,0.05722173,-0.03136822,0.05165920,-0.02963843,-0.05641974,-0.07943902,0.05589608,-0.02009827,-0.00364813,0.00146600,0.06670421,-0.03151832,0.00449525,-0.02049018,0.00023791,0.01049663
-0.09021075,-0.16415712,0.05332812,-0.27756205,-0.10953466,0.12524392,0.02479938,-0.03314133,0.05242294,0.04945858,-0.03611948,0.11234283,-0.06608680,-0.01914288,0.07091657,0.07413647,0.01231343,0.15031828,0.01896901,-0.03705509,0.19437055,0.04694711,0.00664122,0.01334779,0.02698758,-0.02600303,0.00420062,-0.01195093,-0.00231241,0.02064118,-0.04033307,0.03368580
-0.09241096,0.00938568,-0.05020117,0.19076242,-0.08366261,0.14962142,0.04599543,0.02453958,0.01453797,-0.09461583,-0.10432953,0.02968195,0.00025715,-0.05412623,-0.01992668,-0.04804883,-0.03224373,-0.11935467,0.15998357,0.01404610,0.06255740,-0.01375027,-0.05162212,-0.02795357,-0.03135770,0.20387225,0.06085023,0.02029702,0.05038523,-0.06377998,0.01184664,-0.07694435
-0.10721758,-0.11975034,0.00458435,0.00525875,-0.20424256,0.19174089,0.06342538,0.07366328,0.05426158,0.12122155,-0.02456500,0.08405266,0.02650747,-0.11137134,-0.03470657,-0.10369375,0.03847730,0.03443524,0.10915958,0.00388087,0.14557332,-0.01946614,0.02406882,-0.01019207,-0.02409258,-0.02262392,0.00182411,0.06426081,0.09615494,0.08313729,-0.05512528,-0.01389055
-0.16801619,-0.01140168,-0.02222695,0.02586400,-0.05901580,0.06623927,-0.07963687,-0.05303690,-0.01463393,-0.06252570,-0.00058698,-0.03395203,0.09291502,-0.01290510,0.04465983,-0.00979465,-0.15783477,-0.09780395,0.00563864,0.00017542,-0.11457586,-0.01657431,0.11881367,0.03522033,-0.00266653,0.08905367,-0.03410057,-0.02008538,-0.06123711,0.00908077,0.05923953,0.01845976
-0.00198664,-0.27319594,0.05270104,-0.17208740,-0.11252278,-0.03528004,-0.04891505,-0.04194892,0.10295690,0.15144564,-0.06267320,-0.02285717,0.01034536,-0.01469825,-0.07512810,-0.14694588,-0.08312481,0.06609960,0.03355585,0.09288055,-0.03844131,0.03165040,0.07329764,0.02255974,0.07078028,-0.04214800,0.01112320,-0.02887353,0.02883093,-0.06379823,0.02385997,-0.03628143
-0.19304682,0.05194972,0.06866685,-0.12553972,-0.08887518,0.11886590,0.11676236,-0.05364901,0.01115191,-0.00695115,-0.09164102,0.01783371,-0.11343367,0.04983426,-0.01866501,-0.06810094,-0.06165040,-0.04636585,-0.09330606,-0.06027918,0.09502372,0.09454877,0.00569059,0.02836449,0.07959821,0.03439872,-0.01256516,0.05214977,0.03594941,0.06443447,0.02861693,0.02199190
-0.17364023,0.00078669,-0.09115118,-0.16076630,-0.25135373,0.17609517,0.07490062,-0.09140321,-0.04768731,0.11728461,-0.02142445,-0.07726500,0.05800657,0.06129238,-0.05279836,0.16150570,0.02394128,-0.00819751,0.03558436,-0.02910772,-0.06163376,-0.01567986,-0.03678804,0.10444400,-0.08566853,0.01598141,0.00012720,-0.01388308,0.00151812,-0.09231575,-0.06176799,-0.02400434
