-0.20803465,0.01399671,-0.15164758,0.07933212,-0.17099105,0.04885470,-0.05598231,-0.05201344,0.04296582,0.01871661,-0.10043959,0.03663266,-0.00208002,-0.03212538,-0.01204139,-0.01771215,0.06204657,-0.04737162,-0.00212081,0.03503030,-0.04369647,-0.04853102,-0.06146054,0.04836957,0.05517924,-0.00591490,0.02522706,-0.04261860,0.01477622,-0.04124771,0.01865486,-0.02389650
-0.03294594,-0.05946744,-0.02027211,-0.19374852,0.07568913,-0.18956266,-0.10507066,-0.06180965,-0.07534920,-0.07695540,0.03366677,0.02887575,0.00381755,0.02004796,-0.06445841,0.12628654,-0.05555936,-0.01620369,-0.11898051,-0.04542227,-0.08259854,-0.00873699,-0.00316295,0.07333255,-0.03284348,0.03167338,0.09758175,0.02552537,-0.08965053,-0.04590476,0.01623648,-0.03415861
0.03565833,-0.19248083,-0.10744041,-0.05637261,-0.13419646,-0.10142283,0.05132180,-0.02414603,0.05778619,-0.19511033,-0.11511662,0.12154485,-0.06614104,-0.04758808,0.13932552,-0.07382374,-0.03403905,0.07802639,-0.05311066,-0.04968019,0.02149598,-0.01608762,0.06439601,0.06281519,0.00906066,-0.00875734,0.07087826,0.03135288,-0.02366340,-0.01250612,-0.05220744,-0.00863712
0.24571341,0.20123584,0.07637264,0.09964060,-0.16646362,0.08631380,-0.21647281,0.06384608,-0.03860718,0.06985214,0.05240549,-0.02855221,-0.07779842,-0.00024466,-0.01758523,0.02253433,0.00702403,0.06682727,0.01468404,-0.04387617,-0.03634688,0.00148144,0.03320164,0.01443429,0.02583809,-0.07476652,0.04470931,-0.04343779,0.00458178,0.07107879,-0.06265987,0.04941807
-0.24604539,0.07230783,-0.12720332,-0.04738681,-0.11848337,-0.02549856,-0.10484564,-0.04037197,-0.04189366,0.07971644,-0.09021226,0.04976314,-0.02672295,0.01575956,0.03569273,0.08627527,0.01748628,0.06688733,0.04223102,-0.00613008,-0.03310633,0.01352981,0.01279524,-0.01987866,-0.00964309,0.00506146,-0.00107752,0.05795459,-0.02024540,0.00204493,0.02518004,-0.00052228
-0.09508722,-0.06401380,-0.22364183,0.09684094,0.05234077,-0.08282538,0.06483073,-0.06705447,-0.01819355,0.10182104,0.04395324,0.09600504,-0.05629763,-0.11365299,-0.04051691,-0.04888432,-0.02345469,0.02558899,0.02917887,0.03354885,0.00501473,-0.06834277,0.07162637,-0.08835531,0.04430526,0.02021250,0.01075795,0.00216135,0.07932922,-0.02640404,0.00997638,-0.05348750
-0.08878201,-0.07945595,0.02801537,-0.03474011,-0.13479072,0.07730276,-0.01426331,0.01304272,0.02088411,0.01490548,-0.10608939,0.01124442,-0.01043619,0.00349087,0.06402856,0.02020620,-0.01169893,-0.06350033,-0.00559262,0.19957187,-0.07600570,0.02748702,-0.02752342,0.03875579,0.14786877,-0.08200471,0.00127739,0.03204644,0.05342083,-0.03815429,0.11293667,-0.01472893
0.45019489,0.29911585,0.01124856,-0.08586029,-0.04490691,0.02757634,-0.02091938,-0.04859471,-0.04984142,0.02659971,-0.11393960,-0.08118992,-0.12245260,-0.05340648,0.00174051,0.03778699,-0.01800443,0.11812185,0.05470172,-0.01199570,0.03635709,-0.00392727,-0.04049958,0.09291154,-0.01724904,-0.01582547,0.01993080,-0.02654590,-0.07735421,0.05144997,0.02120163,0.00901547
-0.16893111,-0.02362952,0.29515006,0.09752998,0.08376953,0.16257896,-0.11259825,-0.08308796,0.24936007,0.12125102,-0.09163699,-0.01255136,-0.00524229,-0.05291004,-0.02877275,-0.03646005,0.04339611,0.05217944,0.03248420,-0.06231174,-0.03829337,-0.00578509,0.03749776,-0.00422659,0.00081344,-0.04328066,0.02059511,-0.01198599,0.02948727,0.04485596,0.03432924,0.05831234
-0.11267461,-0.02142924,-0.12966457,0.16137735,0.05083325,0.08352455,0.06070424,-0.08953742,0.05993050,0.09699112,0.12880517,-0.15662944,0.07427751,-0.00583475,0.11203104,-0.05148344,-0.02306080,0.10254189,-0.08370259,0.13476075,-0.02459329,-0.05365445,-0.04504176,-0.03710051,-0.11017428,0.00861623,0.00979726,0.01257373,-0.08278129,-0.01861285,-0.02584891,-0.04349271
-0.14428314,-0.01575622,-0.14124301,-0.00757041,0.02221297,0.04138917,-0.08763119,0.11297929,-0.01437551,0.05802865,-0.04468398,0.00411772,0.05275434,0.04629807,0.00843150,-0.06949495,0.02629926,-0.08302194,-0.00683555,0.01212711,-0.01208041,0.00392618,0.05670208,-0.07744990,0.04384950,-0.02977156,-0.06336280,-0.01740976,-0.02298190,-0.05009943,0.02391763,0.02568526
-0.23664249,0.08622270,0.14622592,0.05790274,0.05458823,-0.04772776,-0.04088048,-0.01885270,-0.21834595,-0.13476690,0.15246352,-0.00369687,0.07798883,-0.08968702,-0.05881090,-0.00338262,0.13541615,-0.05207065,-0.00278439,-0.07417045,-0.01131835,-0.01784857,0.05802880,-0.02382419,-0.01910495,0.00849531,-0.02314035,-0.04517604,0.02627590,0.00924623,-0.03506287,-0.10887474
-0.21221225,0.06179767,0.12077896,-0.01871955,-0.05928556,-0.13365307,-0.01492777,-0.10248823,-0.11659148,0.25755543,-0.05045202,0.12622394,0.13582934,-0.08184617,-0.04946991,0.06387059,-0.08333211,-0.05178729,-0.03345248,-0.07969119,0.02362585,0.04993635,0.00310174,0.06646781,0.00454402,0.02658897,-0.00636158,0.07634381,0.02377402,0.05322178,0.03607671,0.00837556
-0.17780508,-0.04276768,0.08446870,-0.13807793,-0.02542730,-0.01481839,-0.13433671,0.02011276,-0.00760871,0.17957442,-0.01654385,-0.02080700,0.01809057,0.05367427,0.01189721,0.00046014,0.02570259,-0.01343135,0.02489612,0.00056162,-0.05040433,0.05421526,-0.08376646,0.02211424,-0.07287903,-0.02066740,0.04564667,-0.05302794,-0.00427118,0.01598412,0.00228015,0.05117740
-0.01458169,-0.14200495,-0.15884321,-0.04983581,-0.23167149,0.08649818,0.14046302,-0.05709831,0.01695217,0.03459535,-0.11986678,0.00778265,0.03136607,0.02338173,0.02417218,0.06062690,0.02837173,0.03630943,0.08500871,-0.01708219,-0.03767981,-0.08571510,-0.05999812,0.02436294,0.02719878,0.06440771,0.03585529,0.03692066,0.01711946,0.01736245,-0.03807527,-0.04224339
-0.07875659,-0.22663801,0.23714297,0.05884599,-0.05843726,-0.03167257,-0.07751765,0.00590011,-0.02078228,0.11983232,-0.00993357,-0.01833873,0.02583818,0.12054207,-0.06551826,-0.00029117,-0.10185362,-0.07044459,-0.10853839,-0.01503575,-0.06485744,-0.07354488,0.01845781,0.04341662,-0.08471614,-0.07648819,0.06688173,-0.04838656,0.01869042,-0.07117496,-0.02830065,-0.02777977
0.79689300,0.44116367,0.08671092,0.02159373,-0.21929072,0.06960338,0.01017946,-0.06050265,0.07957750,0.03924939,0.12733078,0.07264866,0.04858009,0.04290263,-0.03840969,-0.02959529,0.00313675,-0.02901173,-0.04410888,0.01385822,-0.02743978,0.04613389,-0.05268100,0.02298981,0.00039157,-0.00385835,-0.05811098,0.01333000,-0.02838075,0.01700447,0.02991563,0.00697735
-0.20574203,0.05058841,-0.10116405,-0.03906900,-0.03167914,0.08462215,-0.10695800,0.09263077,0.03833027,-0.01174871,0.00197815,0.03928788,-0.01334604,-0.10015397,0.01788759,-0.04843872,-0.04049675,-0.04954910,0.04078898,0.02998115,-0.00537374,-0.03701142,0.08804889,0.03001274,-0.04316983,0.00159862,-0.09046416,0.02044735,-0.00881400,-0.01329382,0.06097171,0.00441882
0.45575483,-0.11296221,0.18132374,-0.20254175,-0.07934637,-0.22101573,-0.00900286,-0.00760805,0.08857837,-0.14279437,0.06216950,0.07039697,0.03478649,-0.06317592,0.10905656,-0.03915618,0.01138801,-0.00316990,0.00358250,0.06799079,0.07372312,-0.02441049,0.00247254,-0.05764772,0.01453637,0.03821908,-0.00227049,0.00878610,-0.02274723,-0.02078503,0.00808135,0.01685377
-0.06299347,-0.05247391,-0.05776040,-0.04140086,-0.00265671,0.06883832,-0.02882738,-0.09608162,-0.10580524,-0.04234885,-0.00004298,0.00204883,-0.00653915,0.03134931,-0.00931228,-0.02963767,0.00534782,0.01636794,-0.07746640,0.03480491,-0.04628766,0.06284934,0.01499628,-0.03039358,-0.02873460,-0.02003208,-0.00969112,0.02385190,0.02726700,-0.01174854,0.00249896,0.01783434
-0.17407076,-0.00825413,-0.04876535,0.11848295,-0.07828813,0.00890859,-0.07531818,-0.02284066,0.01470873,0.02098431,-0.03143967,0.01739629,-0.04329380,-0.01339723,-0.00847273,-0.06644322,0.04582933,-0.00108220,0.01269551,0.00271394,-0.00597112,-0.00948291,0.02015943,-0.03953525,0.04426824,0.02337711,-0.02627802,0.05183789,-0.03733670,0.00332206,0.00800843,-0.01020687
-0.22764888,0.06687752,-0.02859768,0.22594972,-0.06069182,-0.04297983,-0.14762820,-0.04647233,0.00744111,-0.00047678,-0.01754345,0.02936328,0.01914170,0.04470990,-0.01450866,-0.09213412,0.02625446,-0.08857877,0.10091287,-0.05314662,0.05496026,-0.02613203,0.01114607,0.00574976,0.06781112,-0.00698108,0.02557165,0.01526008,-0.00247035,0.04454338,-0.02369311,-0.03706830
0.53864709,0.19730022,0.33446684,-0.12166744,-0.13350246,-0.02813895,-0.05513511,-0.06225074,-0.08021285,-0.10029330,0.11616315,-0.10546975,0.01805644,-0.01052871,-0.12787849,-0.01024112,0.01542940,0.03946525,0.07965227,-0.04528456,-0.02356311,0.02593113,-0.02733866,-0.02517440,-0.02457291,-0.01797776,0.03747487,0.00371825,-0.00437384,0.06956235,0.02841785,0.05043188
-0.32566660,0.40944148,-0.14526686,-0.03014341,0.14151848,-0.08916244,0.09004339,0.11185391,0.05081755,-0.04312383,-0.05658857,0.03617966,-0.04168848,-0.00118921,-0.07199061,-0.06272328,0.01952252,-0.02639579,0.00108098,0.03339408,-0.06364438,-0.03453878,-0.08458681,0.00649485,-0.03993206,0.02412526,-0.00211929,-0.02205341,0.08151263,0.00518328,-0.01058257,-0.01550806
-0.15509072,-0.07814505,0.06691199,0.06240452,-0.21159744,-0.02755551,0.01828107,-0.06528771,-0.10467968,0.08016037,-0.12494323,0.05194516,0.04797020,0.01896497,-0.05879906,-0.01876265,-0.00007595,-0.05126540,-0.02029098,-0.10028071,0.04050373,-0.01720287,-0.03356166,0.06973313,0.02075412,0.10009965,0.00548883,0.04298931,-0.06876900,-0.07281096,0.00655260,0.00815254
-0.14041105,-0.04808938,0.02819497,0.21516215,-0.05912973,0.13405269,0.00131680,0.29024157,-0.13839954,-0.04958714,0.17849792,0.03026280,0.00083100,-0.10386665,0.00417877,0.24310406,0.01084025,0.12963715,-0.08227730,0.00891321,-0.01248423,-0.02558386,-0.01546047,0.04446012,0.01040136,-0.04142408,-0.04934847,-0.02011432,0.01150665,0.03363366,-0.02452881,-0.01019239
